event_number	ed_code	ed_english_name	ed_french_name	province_name_english	province_name_french	ed_rejected_ballot_count	ed_valid_vote_count	ed_electors_on_list_count	total_poll_count	advance_poll_count	mobile_poll_count	svr_group1_ballot_count	svr_group2_ballot_count	svr_total_ballot_count	population_cnt	census_year	judicial_recount_indictator	majority_count	majority_percentage	voter_participation_percentage	elected_last_name	elected_middle_name	elected_first_name	elected_party_english_name	elected_party_french_name	event_english_name	event_french_name	returning_officer	poll_number	polling_station_name	poll_type	urban_rural_indicator	void_indicator	no_poll_indicator	split_indicator	merge_indicator	merged_with_poll_number	advance_poll_indicator	mobile_poll_indicator	svr_poll_indicator	poll_rejected_ballot_count	poll_valid_vote_count	poll_total_ballot_count	poll_electors_on_list_count	cand_1_last_name	cand_1_middle_name	cand_1_first_name	cand_1_party_english_name	cand_1_party_french_name	cand_1_gender_code	cand_1_elected_indicator	cand_1_incumbent_indicator	cand_1_poll_vote	cand_2_last_name	cand_2_middle_name	cand_2_first_name	cand_2_party_english_name	cand_2_party_french_name	cand_2_gender_code	cand_2_elected_indicator	cand_2_incumbent_indicator	cand_2_poll_vote	cand_3_last_name	cand_3_middle_name	cand_3_first_name	cand_3_party_english_name	cand_3_party_french_name	cand_3_gender_code	cand_3_elected_indicator	cand_3_incumbent_indicator	cand_3_poll_vote	cand_4_last_name	cand_4_middle_name	cand_4_first_name	cand_4_party_english_name	cand_4_party_french_name	cand_4_gender_code	cand_4_elected_indicator	cand_4_incumbent_indicator	cand_4_poll_vote	cand_5_last_name	cand_5_middle_name	cand_5_first_name	cand_5_party_english_name	cand_5_party_french_name	cand_5_gender_code	cand_5_elected_indicator	cand_5_incumbent_indicator	cand_5_poll_vote	cand_6_last_name	cand_6_middle_name	cand_6_first_name	cand_6_party_english_name	cand_6_party_french_name	cand_6_gender_code	cand_6_elected_indicator	cand_6_incumbent_indicator	cand_6_poll_vote	cand_7_last_name	cand_7_middle_name	cand_7_first_name	cand_7_party_english_name	cand_7_party_french_name	cand_7_gender_code	cand_7_elected_indicator	cand_7_incumbent_indicator	cand_7_poll_vote	cand_8_last_name	cand_8_middle_name	cand_8_first_name	cand_8_party_english_name	cand_8_party_french_name	cand_8_gender_code	cand_8_elected_indicator	cand_8_incumbent_indicator	cand_8_poll_vote	cand_9_last_name	cand_9_middle_name	cand_9_first_name	cand_9_party_english_name	cand_9_party_french_name	cand_9_gender_code	cand_9_elected_indicator	cand_9_incumbent_indicator	cand_9_poll_vote	cand_10_last_name	cand_10_middle_name	cand_10_first_name	cand_10_party_english_name	cand_10_party_french_name	cand_10_gender_code	cand_10_elected_indicator	cand_10_incumbent_indicator	cand_10_poll_vote	cand_11_last_name	cand_11_middle_name	cand_11_first_name	cand_11_party_english_name	cand_11_party_french_name	cand_11_gender_code	cand_11_elected_indicator	cand_11_incumbent_indicator	cand_11_poll_vote	cand_12_last_name	cand_12_middle_name	cand_12_first_name	cand_12_party_english_name	cand_12_party_french_name	cand_12_gender_code	cand_12_elected_indicator	cand_12_incumbent_indicator	cand_12_poll_vote	cand_13_last_name	cand_13_middle_name	cand_13_first_name	cand_13_party_english_name	cand_13_party_french_name	cand_13_gender_code	cand_13_elected_indicator	cand_13_incumbent_indicator	cand_13_poll_vote
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	106	Old & New Bonaventure	1O	R	N	N	N	N		N	N	N	0	60	60	132	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	8	March		Fraser	N.D.P.	N.P.D.	M	N	N	32	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	18	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	2									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	107	Trouty	1O	R	N	N	N	N		N	N	N	0	44	44	75	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	20	March		Fraser	N.D.P.	N.P.D.	M	N	N	10	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	14	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	0									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	108	Dunfield-Goose Cove	1O	R	N	N	N	N		N	N	N	1	101	102	193	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	11	March		Fraser	N.D.P.	N.P.D.	M	N	N	50	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	38	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	2									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	109	Adeytown-Deep Bight	1O	R	N	N	N	N		N	N	N	0	137	137	204	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	37	March		Fraser	N.D.P.	N.P.D.	M	N	N	25	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	61	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	14									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	11	Victoria	2A	R	N	N	N	N		Y	N	N	0	21	21	0	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	9	March		Fraser	N.D.P.	N.P.D.	M	N	N	5	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	7	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	0									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	11	Pool's Island	1O	R	N	N	N	N		N	N	N	2	94	96	157	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	10	March		Fraser	N.D.P.	N.P.D.	M	N	N	19	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	65	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	0									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	110	Clarenville	1O	R	N	N	N	N		N	N	N	3	154	157	305	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	48	March		Fraser	N.D.P.	N.P.D.	M	N	N	44	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	55	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	7									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	111	Clarenville	1O	R	N	N	N	N		N	N	N	0	87	87	209	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	24	March		Fraser	N.D.P.	N.P.D.	M	N	N	34	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	25	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	4									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	112	Clarenville	1O	R	N	N	N	N		N	N	N	0	172	172	361	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	54	March		Fraser	N.D.P.	N.P.D.	M	N	N	45	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	63	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	10									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	113	Clarenville	1O	R	N	N	N	N		N	N	N	1	138	139	363	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	44	March		Fraser	N.D.P.	N.P.D.	M	N	N	32	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	58	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	4									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	114	Clarenville	1O	R	N	N	N	N		N	N	N	1	108	109	219	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	27	March		Fraser	N.D.P.	N.P.D.	M	N	N	30	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	42	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	9									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	115A-J	Clarenville	1O	R	N	N	Y	N		N	N	N	0	131	131	258	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	59	March		Fraser	N.D.P.	N.P.D.	M	N	N	34	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	35	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	3									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	115K-Z	Clarenville	1O	R	N	N	Y	N		N	N	N	0	118	118	242	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	37	March		Fraser	N.D.P.	N.P.D.	M	N	N	25	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	50	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	6									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	116	Clarenville	1O	R	N	N	N	N		N	N	N	1	260	261	437	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	103	March		Fraser	N.D.P.	N.P.D.	M	N	N	58	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	78	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	21									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	117	Hillview-Dark Hole	1O	R	N	N	N	N		N	N	N	0	152	152	264	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	32	March		Fraser	N.D.P.	N.P.D.	M	N	N	39	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	74	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	7									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	118	Hatchet Cove	1O	R	N	N	N	N		N	N	N	0	41	41	66	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	27	March		Fraser	N.D.P.	N.P.D.	M	N	N	2	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	12	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	0									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	119	St. Jones Within	1O	R	N	N	N	N		N	N	N	0	43	43	101	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	4	March		Fraser	N.D.P.	N.P.D.	M	N	N	19	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	20	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	0									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	12	Arnold's Cove	2A	R	N	N	N	N		Y	N	N	0	10	10	0	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	0	March		Fraser	N.D.P.	N.P.D.	M	N	N	4	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	6	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	0									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	12	Greenspond	1O	R	N	N	N	N		N	N	N	2	174	176	319	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	63	March		Fraser	N.D.P.	N.P.D.	M	N	N	39	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	63	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	9									0									0									0									0									0									0									0									0									0
3600	ED10-001	Bonavista--Trinity--Conception	Bonavista--Trinity--Conception	Newfoundland	Terre-Neuve	212	36674	68065	279	16	5	194	113	307	94842	1991	N	570	1.6	54.2	Mifflin	J.	Fred	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Walter Brown                         	120	Butter Cove-Southport	1O	R	N	N	N	N		N	N	N	0	164	164	300	Dawe		Randy	Progressive Conservative	Progressiste-Conservateur	M	N	N	35	March		Fraser	N.D.P.	N.P.D.	M	N	N	68	Mifflin	J.	Fred	Liberal	Libéral	M	Y	Y	60	Randell	Christopher	L.	No Affiliation	Aucune appartenance	M	N	N	1									0									0									0									0									0									0									0									0									0
