event_number	ed_code	ed_english_name	ed_french_name	province_name_english	province_name_french	ed_rejected_ballot_count	ed_valid_vote_count	ed_electors_on_list_count	total_poll_count	advance_poll_count	mobile_poll_count	svr_group1_ballot_count	svr_group2_ballot_count	svr_total_ballot_count	population_cnt	census_year	judicial_recount_indictator	majority_count	majority_percentage	voter_participation_percentage	elected_last_name	elected_middle_name	elected_first_name	elected_party_english_name	elected_party_french_name	event_english_name	event_french_name	returning_officer	poll_number	polling_station_name	poll_type	urban_rural_indicator	void_indicator	no_poll_indicator	split_indicator	merge_indicator	merged_with_poll_number	advance_poll_indicator	mobile_poll_indicator	svr_poll_indicator	poll_rejected_ballot_count	poll_valid_vote_count	poll_total_ballot_count	poll_electors_on_list_count	cand_1_last_name	cand_1_middle_name	cand_1_first_name	cand_1_party_english_name	cand_1_party_french_name	cand_1_gender_code	cand_1_elected_indicator	cand_1_incumbent_indicator	cand_1_poll_vote	cand_2_last_name	cand_2_middle_name	cand_2_first_name	cand_2_party_english_name	cand_2_party_french_name	cand_2_gender_code	cand_2_elected_indicator	cand_2_incumbent_indicator	cand_2_poll_vote	cand_3_last_name	cand_3_middle_name	cand_3_first_name	cand_3_party_english_name	cand_3_party_french_name	cand_3_gender_code	cand_3_elected_indicator	cand_3_incumbent_indicator	cand_3_poll_vote	cand_4_last_name	cand_4_middle_name	cand_4_first_name	cand_4_party_english_name	cand_4_party_french_name	cand_4_gender_code	cand_4_elected_indicator	cand_4_incumbent_indicator	cand_4_poll_vote	cand_5_last_name	cand_5_middle_name	cand_5_first_name	cand_5_party_english_name	cand_5_party_french_name	cand_5_gender_code	cand_5_elected_indicator	cand_5_incumbent_indicator	cand_5_poll_vote	cand_6_last_name	cand_6_middle_name	cand_6_first_name	cand_6_party_english_name	cand_6_party_french_name	cand_6_gender_code	cand_6_elected_indicator	cand_6_incumbent_indicator	cand_6_poll_vote	cand_7_last_name	cand_7_middle_name	cand_7_first_name	cand_7_party_english_name	cand_7_party_french_name	cand_7_gender_code	cand_7_elected_indicator	cand_7_incumbent_indicator	cand_7_poll_vote	cand_8_last_name	cand_8_middle_name	cand_8_first_name	cand_8_party_english_name	cand_8_party_french_name	cand_8_gender_code	cand_8_elected_indicator	cand_8_incumbent_indicator	cand_8_poll_vote	cand_9_last_name	cand_9_middle_name	cand_9_first_name	cand_9_party_english_name	cand_9_party_french_name	cand_9_gender_code	cand_9_elected_indicator	cand_9_incumbent_indicator	cand_9_poll_vote	cand_10_last_name	cand_10_middle_name	cand_10_first_name	cand_10_party_english_name	cand_10_party_french_name	cand_10_gender_code	cand_10_elected_indicator	cand_10_incumbent_indicator	cand_10_poll_vote	cand_11_last_name	cand_11_middle_name	cand_11_first_name	cand_11_party_english_name	cand_11_party_french_name	cand_11_gender_code	cand_11_elected_indicator	cand_11_incumbent_indicator	cand_11_poll_vote	cand_12_last_name	cand_12_middle_name	cand_12_first_name	cand_12_party_english_name	cand_12_party_french_name	cand_12_gender_code	cand_12_elected_indicator	cand_12_incumbent_indicator	cand_12_poll_vote	cand_13_last_name	cand_13_middle_name	cand_13_first_name	cand_13_party_english_name	cand_13_party_french_name	cand_13_gender_code	cand_13_elected_indicator	cand_13_incumbent_indicator	cand_13_poll_vote
3700	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	53	13219	20901	86	14	1	29	586	615	30766	1996	N	70	0.5	63.5	Bagnell		Larry	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Dave Brekke	1	Old Crow	1O	N	N	N	N	N		N	N	N	0	111	111	199	Bagnell		Larry	Liberal	Libéral	M	Y	N	33	Capp		Geoffrey	No Affiliation	Aucune appartenance	M	N	N	0	Cox		Don	Progressive Conservative	Progressiste-Conservateur	M	N	N	4	Hardy		Louise	N.D.P.	N.P.D.	F	N	Y	71	Kenyon		Jim	Canadian Alliance	Alliance Canadienne	M	N	N	3									0									0									0									0									0									0									0									0
3700	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	53	13219	20901	86	14	1	29	586	615	30766	1996	N	70	0.5	63.5	Bagnell		Larry	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Dave Brekke	10	Koidern	1O	N	N	N	N	Y	9	N	N	N	0	0	0	4	Bagnell		Larry	Liberal	Libéral	M	Y	N	0	Capp		Geoffrey	No Affiliation	Aucune appartenance	M	N	N	0	Cox		Don	Progressive Conservative	Progressiste-Conservateur	M	N	N	0	Hardy		Louise	N.D.P.	N.P.D.	F	N	Y	0	Kenyon		Jim	Canadian Alliance	Alliance Canadienne	M	N	N	0									0									0									0									0									0									0									0									0
3700	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	53	13219	20901	86	14	1	29	586	615	30766	1996	N	70	0.5	63.5	Bagnell		Larry	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Dave Brekke	11	Burwash Landing	1O	N	N	N	N	N		N	N	N	1	43	44	80	Bagnell		Larry	Liberal	Libéral	M	Y	N	23	Capp		Geoffrey	No Affiliation	Aucune appartenance	M	N	N	0	Cox		Don	Progressive Conservative	Progressiste-Conservateur	M	N	N	0	Hardy		Louise	N.D.P.	N.P.D.	F	N	Y	8	Kenyon		Jim	Canadian Alliance	Alliance Canadienne	M	N	N	12									0									0									0									0									0									0									0									0
3700	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	53	13219	20901	86	14	1	29	586	615	30766	1996	N	70	0.5	63.5	Bagnell		Larry	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Dave Brekke	12	Destruction Bay	1O	N	N	N	N	N		N	N	N	0	26	26	36	Bagnell		Larry	Liberal	Libéral	M	Y	N	5	Capp		Geoffrey	No Affiliation	Aucune appartenance	M	N	N	1	Cox		Don	Progressive Conservative	Progressiste-Conservateur	M	N	N	3	Hardy		Louise	N.D.P.	N.P.D.	F	N	Y	3	Kenyon		Jim	Canadian Alliance	Alliance Canadienne	M	N	N	14									0									0									0									0									0									0									0									0
3700	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	53	13219	20901	86	14	1	29	586	615	30766	1996	N	70	0.5	63.5	Bagnell		Larry	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Dave Brekke	13	Pelly Crossing	1O	N	N	N	N	N		N	N	N	0	158	158	211	Bagnell		Larry	Liberal	Libéral	M	Y	N	26	Capp		Geoffrey	No Affiliation	Aucune appartenance	M	N	N	1	Cox		Don	Progressive Conservative	Progressiste-Conservateur	M	N	N	5	Hardy		Louise	N.D.P.	N.P.D.	F	N	Y	109	Kenyon		Jim	Canadian Alliance	Alliance Canadienne	M	N	N	17									0									0									0									0									0									0									0									0
3700	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	53	13219	20901	86	14	1	29	586	615	30766	1996	N	70	0.5	63.5	Bagnell		Larry	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Dave Brekke	14	Carmacks	1O	N	N	N	N	N		N	N	N	2	191	193	318	Bagnell		Larry	Liberal	Libéral	M	Y	N	37	Capp		Geoffrey	No Affiliation	Aucune appartenance	M	N	N	1	Cox		Don	Progressive Conservative	Progressiste-Conservateur	M	N	N	11	Hardy		Louise	N.D.P.	N.P.D.	F	N	Y	104	Kenyon		Jim	Canadian Alliance	Alliance Canadienne	M	N	N	38									0									0									0									0									0									0									0									0
3700	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	53	13219	20901	86	14	1	29	586	615	30766	1996	N	70	0.5	63.5	Bagnell		Larry	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Dave Brekke	15	Faro	1O	N	N	N	N	Y	17	N	N	N	0	0	0	117	Bagnell		Larry	Liberal	Libéral	M	Y	N	0	Capp		Geoffrey	No Affiliation	Aucune appartenance	M	N	N	0	Cox		Don	Progressive Conservative	Progressiste-Conservateur	M	N	N	0	Hardy		Louise	N.D.P.	N.P.D.	F	N	Y	0	Kenyon		Jim	Canadian Alliance	Alliance Canadienne	M	N	N	0									0									0									0									0									0									0									0									0
3700	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	53	13219	20901	86	14	1	29	586	615	30766	1996	N	70	0.5	63.5	Bagnell		Larry	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Dave Brekke	16	Faro	1O	N	N	N	N	Y	17	N	N	N	0	0	0	121	Bagnell		Larry	Liberal	Libéral	M	Y	N	0	Capp		Geoffrey	No Affiliation	Aucune appartenance	M	N	N	0	Cox		Don	Progressive Conservative	Progressiste-Conservateur	M	N	N	0	Hardy		Louise	N.D.P.	N.P.D.	F	N	Y	0	Kenyon		Jim	Canadian Alliance	Alliance Canadienne	M	N	N	0									0									0									0									0									0									0									0									0
3700	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	53	13219	20901	86	14	1	29	586	615	30766	1996	N	70	0.5	63.5	Bagnell		Larry	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Dave Brekke	17	Faro	1O	N	N	N	N	N		N	N	N	0	125	125	170	Bagnell		Larry	Liberal	Libéral	M	Y	N	37	Capp		Geoffrey	No Affiliation	Aucune appartenance	M	N	N	0	Cox		Don	Progressive Conservative	Progressiste-Conservateur	M	N	N	7	Hardy		Louise	N.D.P.	N.P.D.	F	N	Y	43	Kenyon		Jim	Canadian Alliance	Alliance Canadienne	M	N	N	38									0									0									0									0									0									0									0									0
3700	ED60-001	Yukon	Yukon	Yukon Territory	Territoire du Yukon	53	13219	20901	86	14	1	29	586	615	30766	1996	N	70	0.5	63.5	Bagnell		Larry	Liberal	Libéral	Thirty-seventh general election 2000	Trente-septième élection générale 2000	Dave Brekke	18	Little Salmon	1O	N	N	N	N	Y	17	N	N	N	0	0	0	8	Bagnell		Larry	Liberal	Libéral	M	Y	N	0	Capp		Geoffrey	No Affiliation	Aucune appartenance	M	N	N	0	Cox		Don	Progressive Conservative	Progressiste-Conservateur	M	N	N	0	Hardy		Louise	N.D.P.	N.P.D.	F	N	Y	0	Kenyon		Jim	Canadian Alliance	Alliance Canadienne	M	N	N	0									0									0									0									0									0									0									0									0
